1,0,TIME,3,
2,0,-1
2,1,-1
2,2,-1
2,3,0
2,4,-1
2,5,-1
2,6,-1
2,7,-1
2,8,-1
1,1,TIME,5,
2,0,-1
2,1,-1
2,2,-1
2,3,0
2,4,-1
2,5,1
2,6,-1
2,7,-1
2,8,-1
1,0,TIME,0,
2,0,0
2,1,-1
2,2,-1
2,3,0
2,4,-1
2,5,1
2,6,-1
2,7,-1
2,8,-1
1,1,TIME,8,
2,0,0
2,1,-1
2,2,-1
2,3,0
2,4,-1
2,5,1
2,6,-1
2,7,-1
2,8,1
1,0,TIME,6,
2,0,0
2,1,-1
2,2,-1
2,3,0
2,4,-1
2,5,1
2,6,0
2,7,-1
2,8,1
